candidate_id,country_code,raw_city,canonical_city_name,parenthetical_reference,match_key,status,matched_city_id,matched_city_name,notes
fr_0379,FR,Château-Arnoux-Saint-Auban,Château-Arnoux-Saint-Auban,,chateau arnoux saint auban,CITY_MISSING,,,
fr_0380,FR,Floressas,Floressas,,floressas,CITY_MISSING,,,
fr_0381,FR,Bordeaux,Bordeaux,,bordeaux,CITY_MISSING,,,
fr_0382,FR,Bordeaux,Bordeaux,,bordeaux,CITY_MISSING,,,
fr_0383,FR,Bordeaux,Bordeaux,,bordeaux,CITY_MISSING,,,
fr_0384,FR,Bordeaux,Bordeaux,,bordeaux,CITY_MISSING,,,
fr_0385,FR,Bordeaux,Bordeaux,,bordeaux,CITY_MISSING,,,
fr_0386,FR,Bouliac,Bouliac,,bouliac,CITY_MISSING,,,
fr_0387,FR,Bordeaux,Bordeaux,,bordeaux,CITY_MISSING,,,
fr_0388,FR,Bordeaux,Bordeaux,,bordeaux,CITY_MISSING,,,
fr_0389,FR,Bordeaux,Bordeaux,,bordeaux,CITY_MISSING,,,
fr_0390,FR,Bordeaux,Bordeaux,,bordeaux,CITY_MISSING,,,
fr_0391,FR,Bordeaux,Bordeaux,,bordeaux,CITY_MISSING,,,
fr_0392,FR,Uzès,Uzès,,uzes,CITY_MISSING,,,
fr_0393,FR,Pujaut,Pujaut,,pujaut,CITY_MISSING,,,
fr_0394,FR,Saint-Hilaire-d'Ozilhan,Saint-Hilaire-d'Ozilhan,,saint hilaire d ozilhan,CITY_MISSING,,,
fr_0395,FR,Roubion,Roubion,,roubion,CITY_MISSING,,,
fr_0396,FR,Avignon,Avignon,,avignon,CITY_MISSING,,,
fr_0397,FR,Villeneuve-lès-Avignon,Villeneuve-lès-Avignon,,villeneuve les avignon,CITY_MISSING,,,
fr_0398,FR,Martillac,Martillac,,martillac,CITY_MISSING,,,
fr_0399,FR,Joucas,Joucas,,joucas,CITY_MISSING,,,
fr_0400,FR,L'Isle-sur-la-Sorgue,L'Isle-sur-la-Sorgue,,l isle sur la sorgue,CITY_MISSING,,,
fr_0401,FR,Mane,Mane,,mane,CITY_MISSING,,,
fr_0402,FR,Valdeblore,Valdeblore,,valdeblore,CITY_MISSING,,,
fr_0403,FR,Barbentane,Barbentane,,barbentane,CITY_MISSING,,,
fr_0404,FR,Bonnieux,Bonnieux,,bonnieux,CITY_MISSING,,,
fr_0405,FR,Nîmes,Nîmes,,nimes,CITY_MISSING,,,
fr_0406,FR,Bommes,Bommes,,bommes,CITY_MISSING,,,
fr_0407,FR,Nîmes,Nîmes,,nimes,CITY_MISSING,,,
fr_0408,FR,Nîmes,Nîmes,,nimes,CITY_MISSING,,,
fr_0409,FR,Bonnieux,Bonnieux,,bonnieux,CITY_MISSING,,,
fr_0410,FR,Sauternes,Sauternes,,sauternes,CITY_MISSING,,,
fr_0411,FR,Bonnieux,Bonnieux,,bonnieux,CITY_MISSING,,,
fr_0412,FR,Manosque,Manosque,,manosque,CITY_MISSING,,,
fr_0413,FR,Nîmes,Nîmes,,nimes,CITY_MISSING,,,
fr_0414,FR,Saint-Rémy-de-Provence,Saint-Rémy-de-Provence,,saint remy de provence,CITY_MISSING,,,
fr_0415,FR,Saint-Rémy-de-Provence,Saint-Rémy-de-Provence,,saint remy de provence,CITY_MISSING,,,
fr_0416,FR,Moustiers-Sainte-Marie,Moustiers-Sainte-Marie,,moustiers sainte marie,CITY_MISSING,,,
fr_0417,FR,Arès,Arès,,ares,CITY_MISSING,,,
fr_0418,FR,Calvisson,Calvisson,,calvisson,CITY_MISSING,,,
fr_0419,FR,Cucuron,Cucuron,,cucuron,CITY_MISSING,,,
fr_0420,FR,Garons,Garons,,garons,CITY_MISSING,,,
fr_0421,FR,Les Baux-de-Provence,Les Baux-de-Provence,,les baux de provence,CITY_MISSING,,,
fr_0422,FR,Cadenet,Cadenet,,cadenet,CITY_MISSING,,,
fr_0423,FR,Ansouis,Ansouis,,ansouis,CITY_MISSING,,,
fr_0424,FR,Les Baux-de-Provence,Les Baux-de-Provence,,les baux de provence,CITY_MISSING,,,
fr_0425,FR,Arcachon,Arcachon,,arcachon,CITY_MISSING,,,
fr_0426,FR,Moirax,Moirax,,moirax,CITY_MISSING,,,
fr_0427,FR,Pyla-sur-Mer,Pyla-sur-Mer,,pyla sur mer,CITY_MISSING,,,
fr_0428,FR,Le Puy-Sainte-Réparade,Le Puy-Sainte-Réparade,,le puy sainte reparade,CITY_MISSING,,,
fr_0429,FR,Salon-de-Provence,Salon-de-Provence,,salon de provence,CITY_MISSING,,,
fr_0430,FR,Montpellier,Montpellier,,montpellier,CITY_MISSING,,,
fr_0431,FR,Menton,Menton,,menton,CITY_MISSING,,,
fr_0432,FR,Saint-Cannat,Saint-Cannat,,saint cannat,CITY_MISSING,,,
fr_0433,FR,Montpellier,Montpellier,,montpellier,CITY_MISSING,,,
fr_0434,FR,Montpellier,Montpellier,,montpellier,CITY_MISSING,,,
fr_0435,FR,Montpellier,Montpellier,,montpellier,CITY_MISSING,,,
fr_0436,FR,Montpellier,Montpellier,,montpellier,CITY_MISSING,,,
fr_0437,FR,Montpellier,Montpellier,,montpellier,CITY_MISSING,,,
fr_0438,FR,Èze-Bord-de-Mer,Èze-Bord-de-Mer,,eze bord de mer,CITY_MISSING,,,
fr_0439,FR,Saint-Paul-de-Vence,Saint-Paul-de-Vence,,saint paul de vence,CITY_MISSING,,,
fr_0440,FR,Èze,Èze,,eze,CITY_MISSING,,,
fr_0441,FR,Nice,Nice,,nice,CITY_MATCHED,a2a0f435-d720-4c14-9348-452148144a76,Nice,
fr_0442,FR,La Colle-sur-Loup,La Colle-sur-Loup,,la colle sur loup,CITY_MISSING,,,
fr_0443,FR,Arles,Arles,,arles,CITY_MISSING,,,
fr_0444,FR,Èze,Èze,,eze,CITY_MISSING,,,
fr_0445,FR,Aix-en-Provence,Aix-en-Provence,,aix en provence,CITY_MISSING,,,
fr_0446,FR,Nice,Nice,,nice,CITY_MATCHED,a2a0f435-d720-4c14-9348-452148144a76,Nice,
fr_0447,FR,Nice,Nice,,nice,CITY_MATCHED,a2a0f435-d720-4c14-9348-452148144a76,Nice,
fr_0448,FR,Beaulieu-sur-Mer,Beaulieu-sur-Mer,,beaulieu sur mer,CITY_MISSING,,,
fr_0449,FR,Nice,Nice,,nice,CITY_MATCHED,a2a0f435-d720-4c14-9348-452148144a76,Nice,
fr_0450,FR,Nice,Nice,,nice,CITY_MATCHED,a2a0f435-d720-4c14-9348-452148144a76,Nice,
fr_0451,FR,Nice,Nice,,nice,CITY_MATCHED,a2a0f435-d720-4c14-9348-452148144a76,Nice,
fr_0452,FR,Nice,Nice,,nice,CITY_MATCHED,a2a0f435-d720-4c14-9348-452148144a76,Nice,
fr_0454,FR,Aix-en-Provence,Aix-en-Provence,,aix en provence,CITY_MISSING,,,
fr_0455,FR,Saint-Jean-Cap-Ferrat,Saint-Jean-Cap-Ferrat,,saint jean cap ferrat,CITY_MISSING,,,
fr_0456,FR,Aix-en-Provence,Aix-en-Provence,,aix en provence,CITY_MISSING,,,
fr_0457,FR,Tourrettes,Tourrettes,,tourrettes,CITY_MISSING,,,
fr_0458,FR,Biot,Biot,,biot,CITY_MISSING,,,
fr_0459,FR,Colombières-sur-Orb,Colombières-sur-Orb,,colombieres sur orb,CITY_MISSING,,,
fr_0460,FR,Le Cannet,Le Cannet,,le cannet,CITY_MISSING,,,
fr_0461,FR,Flayosc,Flayosc,,flayosc,CITY_MISSING,,,
fr_0462,FR,Calas-Cabriès,Calas-Cabriès,,calas cabries,CITY_MISSING,,,
fr_0463,FR,Mandelieu-la-Napoule,Mandelieu-la-Napoule,,mandelieu la napoule,CITY_MISSING,,,
fr_0464,FR,Juan-les-Pins,Juan-les-Pins,,juan les pins,CITY_MISSING,,,
fr_0465,FR,Cannes,Cannes,,cannes,CITY_MISSING,,,
fr_0466,FR,Antibes,Antibes,,antibes,CITY_MATCHED,c2b4216f-5f30-4114-9182-80c1574b5895,Antibes,
fr_0467,FR,Pézenas,Pézenas,,pezenas,CITY_MISSING,,,
fr_0468,FR,Antibes,Antibes,,antibes,CITY_MATCHED,c2b4216f-5f30-4114-9182-80c1574b5895,Antibes,
fr_0469,FR,Lorgues,Lorgues,,lorgues,CITY_MISSING,,,
fr_0470,FR,Théoule-sur-Mer,Théoule-sur-Mer,,theoule sur mer,CITY_MISSING,,,
fr_0471,FR,les Arcs,Les Arcs,,les arcs,CITY_MISSING,,,
fr_0472,FR,Théoule-sur-Mer,Théoule-sur-Mer,,theoule sur mer,CITY_MISSING,,,
fr_0473,FR,Montrabé,Montrabé,,montrabe,CITY_MISSING,,,
fr_0474,FR,Payrin-Augmontel,Payrin-Augmontel,,payrin augmontel,CITY_MISSING,,,
fr_0475,FR,Lavalette,Lavalette,,lavalette,CITY_MISSING,,,
fr_0476,FR,Flassans-sur-Issole,Flassans-sur-Issole,,flassans sur issole,CITY_MISSING,,,
fr_0477,FR,Carry-le-Rouet,Carry-le-Rouet,,carry le rouet,CITY_MISSING,,,
fr_0479,FR,Toulouse,Toulouse,,toulouse,CITY_MISSING,,,
fr_0480,FR,Colomiers,Colomiers,,colomiers,CITY_MISSING,,,
fr_0481,FR,Toulouse,Toulouse,,toulouse,CITY_MISSING,,,
fr_0482,FR,Toulouse,Toulouse,,toulouse,CITY_MISSING,,,
fr_0483,FR,Toulouse,Toulouse,,toulouse,CITY_MISSING,,,
fr_0484,FR,Quint-Fonsegrives,Quint-Fonsegrives,,quint fonsegrives,CITY_MISSING,,,
fr_0485,FR,Toulouse,Toulouse,,toulouse,CITY_MISSING,,,
fr_0486,FR,Toulouse,Toulouse,,toulouse,CITY_MISSING,,,
fr_0487,FR,Marseille,Marseille,,marseille,CITY_MISSING,,,
fr_0488,FR,Gémenos,Gémenos,,gemenos,CITY_MISSING,,,
fr_0489,FR,Marseille,Marseille,,marseille,CITY_MISSING,,,
fr_0490,FR,Marseille,Marseille,,marseille,CITY_MISSING,,,
fr_0491,FR,Marseille,Marseille,,marseille,CITY_MISSING,,,
fr_0492,FR,Béziers,Béziers,,beziers,CITY_MISSING,,,
fr_0493,FR,Béziers,Béziers,,beziers,CITY_MISSING,,,
fr_0494,FR,Marseille,Marseille,,marseille,CITY_MISSING,,,
fr_0495,FR,Pujaudran,Pujaudran,,pujaudran,CITY_MISSING,,,
fr_0496,FR,Le Castellet,Le Castellet,,le castellet,CITY_MISSING,,,
fr_0497,FR,Cassis,Cassis,,cassis,CITY_MISSING,,,
fr_0498,FR,Aureville,Aureville,,aureville,CITY_MISSING,,,
fr_0499,FR,Saint-Tropez,Saint-Tropez,,saint tropez,CITY_MISSING,,,
fr_0500,FR,Lastours,Lastours,,lastours,CITY_MISSING,,,
fr_0501,FR,Saint-Tropez,Saint-Tropez,,saint tropez,CITY_MISSING,,,
fr_0502,FR,Saint-Tropez,Saint-Tropez,,saint tropez,CITY_MISSING,,,
fr_0503,FR,Saint-Tropez,Saint-Tropez,,saint tropez,CITY_MISSING,,,
fr_0504,FR,La Ciotat,La Ciotat,,la ciotat,CITY_MISSING,,,
fr_0505,FR,La Ciotat,La Ciotat,,la ciotat,CITY_MISSING,,,
fr_0506,FR,Mont-de-Marsan,Mont-de-Marsan,,mont de marsan,CITY_MISSING,,,
fr_0507,FR,Ramatuelle,Ramatuelle,,ramatuelle,CITY_MISSING,,,
fr_0508,FR,Bandol,Bandol,,bandol,CITY_MISSING,,,
fr_0509,FR,La Croix-Valmer,La Croix-Valmer,,la croix valmer,CITY_MISSING,,,
fr_0510,FR,Le Lavandou,Le Lavandou,,le lavandou,CITY_MISSING,,,
fr_0511,FR,Narbonne,Narbonne,,narbonne,CITY_MISSING,,,
fr_0512,FR,Toulon,Toulon,,toulon,CITY_MISSING,,,
fr_0513,FR,Puylausic,Puylausic,,puylausic,CITY_MISSING,,,
fr_0514,FR,Carcassonne,Carcassonne,,carcassonne,CITY_MISSING,,,
fr_0515,FR,Eugénie-les-Bains,Eugénie-les-Bains,,eugenie les bains,CITY_MISSING,,,
fr_0516,FR,Eugénie-les-Bains,Eugénie-les-Bains,,eugenie les bains,CITY_MISSING,,,
fr_0517,FR,Fontjoncouse,Fontjoncouse,,fontjoncouse,CITY_MISSING,,,
fr_0518,FR,Magescq,Magescq,,magescq,CITY_MISSING,,,
fr_0519,FR,Leucate,Leucate,,leucate,CITY_MISSING,,,
fr_0520,FR,Seignosse,Seignosse,,seignosse,CITY_MISSING,,,
fr_0521,FR,Saint-Vincent-de-Tyrosse,Saint-Vincent-de-Tyrosse,,saint vincent de tyrosse,CITY_MISSING,,,
fr_0522,FR,Perpignan,Perpignan,,perpignan,CITY_MISSING,,,
fr_0523,FR,Saint-Cyprien,Saint-Cyprien,,saint cyprien,CITY_MISSING,,,
fr_0524,FR,Biarritz,Biarritz,,biarritz,CITY_MISSING,,,
fr_0525,FR,Biarritz,Biarritz,,biarritz,CITY_MISSING,,,
fr_0526,FR,Hasparren,Hasparren,,hasparren,CITY_MISSING,,,
fr_0527,FR,Arcangues,Arcangues,,arcangues,CITY_MISSING,,,
fr_0528,FR,Collioure,Collioure,,collioure,CITY_MISSING,,,
fr_0529,FR,Guéthary,Guéthary,,guethary,CITY_MISSING,,,
fr_0530,FR,Bidart,Bidart,,bidart,CITY_MISSING,,,
fr_0531,FR,Espelette,Espelette,,espelette,CITY_MISSING,,,
fr_0532,FR,Saint-Pée-sur-Nivelle,Saint-Pée-sur-Nivelle,,saint pee sur nivelle,CITY_MISSING,,,
fr_0533,FR,Saint-Jean-de-Luz,Saint-Jean-de-Luz,,saint jean de luz,CITY_MISSING,,,
fr_0535,FR,Ciboure,Ciboure,,ciboure,CITY_MISSING,,,
fr_0536,FR,Céret,Céret,,ceret,CITY_MISSING,,,
fr_0537,FR,Ainhoa,Ainhoa,,ainhoa,CITY_MISSING,,,
fr_0539,FR,Porticcio,Porticcio,,porticcio,CITY_MISSING,,,
fr_0540,FR,Olmeto,Olmeto,,olmeto,CITY_MISSING,,,
fr_0541,FR,Porto-Vecchio,Porto-Vecchio,,porto vecchio,CITY_MISSING,,,
fr_0542,FR,Sartène,Sartène,,sartene,CITY_MISSING,,,
fr_0543,FR,Bonifacio,Bonifacio,,bonifacio,CITY_MISSING,,,
